,character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
827,JAMES RHODES,Do not open. Do not open. Don't open. Don't open.  All right. Let's go.  You... You breathe fire? Okay.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9096596837043762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,ALDRICH KILLIAN,"It's a glorious day, Savin. This time tomorrow, I'll have the West's most powerful leader in one hand, and the world's most feared terrorist in the other. I'll own the war on terror. Create supply and demand. For you, for your brothers and sisters.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36145398020744324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389513850212097,0.0,0.0,0.0,0.0,0.0,0.0
829,TONY STARK,"Trust me, you're gonna be in a puddle of blood on the ground in five, four, three... Come on! Two...",MALE,0.8794760704040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,GUARD,How did we get this shift?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509264230728149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,TONY STARK,"All right, I'm gonna give you a chance to escape. Put down your weapons. Tie yourselves to those chairs. I'll let you live. In five, four, bang!",MALE,0.8531724214553833,0.0,0.0,0.0,0.0,0.0,0.5311272144317627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,GUARD,Wow. That was...,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9813984036445618
833,TONY STARK,You should be gone by now. You should've already been gone.,MALE,0.5960622429847717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6118444204330444,0.0,0.0,0.0,0.0
834,GUARD,I am just beyond terrified.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914365410804749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,TONY STARK,"Here it comes. Three, four...",MALE,0.9986838698387146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,GUARD,Shut up.,MALE,0.0,0.0,0.0,0.9890255331993103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,TONY STARK,"Five, four, three, two, one!  Told you. Where's the rest?  Where's the rest?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753991007804871,0.8327277302742004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,MAN,"Honestly, I hate working here. They are so weird.",MALE,0.0,0.0,0.0,0.7411597371101379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186459183692932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,TONY STARK,"Ah! Better late than never.  Not this time. Not the face. Phew! It's good to be back. Hello, by the way.",MALE,0.9913433790206909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,JARVIS,"Oh, hello, sir.",MALE,0.9981484413146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,GUARD,"All personnel, Stark is loose and somewhere in the compound. Repeat, Stark is loose and somewhere in the compound.",MALE,0.9982348680496216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,TONY STARK,"Ah! Let's go!  Aw, crap.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47300055623054504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,JAMES RHODES,Tony?,MALE,0.9962331652641296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,TONY STARK,"JAMES RHODES, tell me that was you in the suit.",MALE,0.0,0.0,0.0,0.0,0.3780514895915985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,JAMES RHODES,No. You got yours'?,MALE,0.748308002948761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7223365902900696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,TONY STARK,"Uh... Mmm. Kind of. Main house, as fast as you can. There's somebody I'd like you to meet.",MALE,0.9785338044166565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,JAMES RHODES,"You, you, you! Move! Get out!",MALE,0.6115061640739441,0.0,0.0,0.9367661476135254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,TONY STARK,The room is secure. I have eyes on ALDRICH KILLIAN.,MALE,0.9830167889595032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,JAMES RHODES,What's this? I had winners.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755144715309143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,TONY STARK,What have you come as?,MALE,0.5262082815170288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999414086341858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,JAMES RHODES,"You make a move, and I break your face.",MALE,0.0,0.0,0.0,0.6595052480697632,0.9801543354988098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,TONY STARK,I never thought people had been hurt. They lied to me.,MALE,0.9450125694274902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34884536266326904,0.0,0.0,0.0,0.0
853,JAMES RHODES,This is ALDRICH KILLIAN?,MALE,0.7242932915687561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37521523237228394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,TONY STARK,"Yeah, I know, it's... It's embarrassing.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702877402305603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,TREVOR SLATTERY,"Hi, Trevor. Trevor Slattery. I know I'm shorter in person. A bit smaller. Everyone says that. But, um, hey, if you're here to arrest me, there's some people I'd like to roll on.",FEMALE,0.9989272952079773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,TONY STARK,"Here's how it works, Meryl Streep.",MALE,0.9915695786476135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,JAMES RHODES,You tell him where Pepper is and he'll stop doing it.,MALE,0.9983623623847961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,TREVOR SLATTERY,"Doing what? Ow, I get it! Ow! That hurt. I get it! I get it! I don't know about any Pepper, but I know about the plan.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,TONY STARK,Spill.,MALE,0.9975257515907288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,JAMES RHODES,Do you know what they did to my suit?,MALE,0.950011134147644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42554521560668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,TONY STARK,What? No. But I do know it's happening off the coast. Something to do with a big boat. I can take you there.,MALE,0.6445493102073669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439399600028992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,TREVOR SLATTERY,"Woah!  Ole', ole', ole', ole'...",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629871249198914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31938913464546204
863,JAMES RHODES,"TONY STARK, I swear to God, I'm gonna blow his face off.",MALE,0.0,0.0,0.0,0.9742541909217834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,TONY STARK,"Oh, and this next bit may include the vice president as well. Is that... Is that important?",MALE,0.9009523391723633,0.0,0.0,0.0,0.0,0.0,0.0,0.30356618762016296,0.4372241199016571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,JAMES RHODES,"Yeah, a little bit.",MALE,0.9987242817878723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,TONY STARK,So?,MALE,0.9711474180221558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,JAMES RHODES,"What are we gonna do? I mean, we don't have any transport.",MALE,0.43130141496658325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055540442466736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,TONY STARK,"Right.  Hey, Ringo. Didn't you say something about a ""lovely speedboat""? If he's right about the location, we're 20 minutes from where Pepper is.",MALE,0.9852616190910339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,JAMES RHODES,"But we also have to figure out this vice president thing, right?",MALE,0.44390544295310974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344733238220215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,TONY STARK,Right. I wonder who I'm calling right now. Oh! That's the vice president.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908444285392761
871,VICE PRESIDENT,Thanks. Hello?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875090718269348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,TONY STARK,"Sir, this is Tony Stark.",MALE,0.9969683289527893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,VICE PRESIDENT,Welcome back to the land of the living.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378314256668091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,TONY STARK,We believe you're about to be drawn into ALDRICH KILLIAN campaign. We gotta get you somewhere safe as soon as possible.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.849891722202301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431853294372559,0.0,0.0,0.0,0.0,0.0,0.0
875,VICE PRESIDENT,"Mr Stark, I'm about to eat honey-roast ham, surrounded by the Agency's finest. The president's safe on Air Force One with Colonel Rhodes. I think we're good, here.",MALE,0.0,0.8312031626701355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,JAMES RHODES,"Sir, this is Colonel Rhodes. They're using the Iron Patriot as a Trojan horse. They're gonna take out the president somehow. We have to immediately alert that plane.",MALE,0.9928156137466431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,VICE PRESIDENT,"Okay, I'm on it. I'll have security lock it down. If need be, they can have F-22s in the air in 30 seconds. Thank you, Colonel.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945247173309326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,JAMES RHODES,Rhodes and Stark out.,MALE,0.9985707998275757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,MAN,"Everything okay, sir?",MALE,0.8990786671638489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,VICE PRESIDENT,"Couldn't be better. I love you, babe.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924161434173584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,PRESIDENT ELLIS,"Colonel Rhodes.  Glad to see you could make it, son. I feel safer already.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9169251322746277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,JAMES RHODES,"We gotta make a decision. We can either save the president, or Pepper. We can't do both.",MALE,0.44705432653427124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38760191202163696,0.0,0.0,0.0,0.0
883,JARVIS,"Sir, I have an update from Malibu. The cranes have finally arrived, and the cellar doors are being cleared as we speak.",MALE,0.9982876181602478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,TONY STARK,And what about the suit I'm wearing?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954562187194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,JARVIS,The armour is now at 92%.,MALE,0.9956954717636108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,TONY STARK,That's going to have to do.,MALE,0.9970511198043823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,MILITARY AIDE,"Everything all right, Colonel?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820130228996277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,SAVIN,"It is an honour, Mr President.",MALE,0.0,0.48744189739227295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943934381008148,0.0,0.0,0.0,0.0,0.0
889,PRESIDENT ELLIS,"If you're gonna do it, do it!",MALE,0.41757938265800476,0.0,0.0,0.0,0.0,0.7849547863006592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,SAVIN,"Whoa! Cool your boots, sir. That's not how ALDRICH KILLIAN works.",MALE,0.3704462945461273,0.0,0.0,0.0,0.6896935701370239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,OFFICER,"Sir, Air Force One has been compromised. Internal shots, temperature spikes.",MALE,0.9841356873512268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,OFFICER,Get me eyes on it now.,MALE,0.9984390139579773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,OFFICER,"Image coming through now, sir.",MALE,0.9961405396461487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,OFFICER,Was that Rhodes?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030811548233032,0.8942635655403137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,MAN,Is anyone there?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870989918708801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,WOMAN,Let us out!,FEMALE,0.9986827969551086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,TONY STARK,The President. Now.,MALE,0.9980291724205017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,SAVIN,"He's not here.  Try the jet stream? Speaking of which, go fish.",MALE,0.9729803204536438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425587892532349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,TONY STARK,"Walk away from that, you son of a bitch.  How many in the air?",MALE,0.0,0.0,0.0,0.9930015802383423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,JARVIS,"Thirteen, sir.",MALE,0.9986910223960876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,TONY STARK,How many can I carry?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524696409702301,0.6717020869255066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,JARVIS,"Four, sir.",MALE,0.9956971406936646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,TONY STARK,"Slow down. Slow down, relax. What's your name? Heather?",MALE,0.896830677986145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7907469868659973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,HEATHER,"Oh, God! No! No!",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630775809288025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965256810188293
905,TONY STARK,"Listen to me. See that guy? I'm gonna swing by, you're just gonna grab him. You got it?",MALE,0.3872574269771576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828780889511108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,HEATHER,What? Oh!,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871277809143066
907,TONY STARK,"I'll electrify your arm, you won't be able to open your hand. We can do this, Heather. Easy, see? Eleven more to go. Remember that game called Barrel of Monkeys? That's what we're going to do.",MALE,0.6799311637878418,0.0,0.0,0.0,0.0,0.3134603202342987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,JARVIS,"18,000 feet.",MALE,0.9985144734382629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,TONY STARK,"Come on, people. Everybody, grab your monkey. Nice.",MALE,0.5231653451919556,0.6342079639434814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,JARVIS,"10,000 feet. 6,000 feet.",MALE,0.9980745315551758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,TONY STARK,"Come on, people. Come on, come on, come on! Yeah!",MALE,0.9976580142974854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,JARVIS,"1, 000 feet. 400 feet. 200 feet, sir.",MALE,0.9980704188346863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,TONY STARK,"He's a chunky monkey, let's get him. Hello.",MALE,0.9979866743087769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,MAN,We made it!,MALE,0.49903401732444763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30193811655044556,0.0,0.0,0.0,0.5192025899887085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
